timestamp_utc,n_sensors_used,used_sensor_indices,pm25_corr_avg,estimated_aqhi,site_lat,site_lon,station1_name,station1_km,station1_aqhi,station2_name,station2_km,station2_aqhi,station3_name,station3_km,station3_aqhi,official_weighted_avg,official_rounded,diff_estimated_minus_official,confidence
2025-07-29T23:00:00+00:00,3,83971;91545;166965,8.26,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T00:00:00+00:00,3,83971;91545;166965,8.07,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T01:00:00+00:00,3,83971;91545;166965,8.77,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T02:00:00+00:00,3,83971;91545;166965,8.18,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T03:00:00+00:00,3,83971;91545;166965,9.62,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T04:00:00+00:00,3,83971;91545;166965,8.1,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T05:00:00+00:00,3,83971;91545;166965,10.06,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-30T06:00:00+00:00,3,83971;91545;166965,11.72,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-30T07:00:00+00:00,3,83971;91545;166965,10.01,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-30T08:00:00+00:00,3,83971;91545;166965,8.42,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T09:00:00+00:00,3,83971;91545;166965,8.1,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T10:00:00+00:00,3,83971;91545;166965,7.62,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T11:00:00+00:00,3,83971;91545;166965,9.48,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T12:00:00+00:00,3,83971;91545;166965,6.71,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,1.0,1.46,2.0,-1.0,high
2025-07-30T13:00:00+00:00,3,83971;91545;166965,7.82,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-30T14:00:00+00:00,3,83971;91545;166965,10.19,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-30T15:00:00+00:00,3,83971;91545;166965,11.57,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-30T16:00:00+00:00,3,83971;91545;166965,11.06,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-30T17:00:00+00:00,3,83971;91545;166965,9.46,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T18:00:00+00:00,3,83971;91545;166965,8.26,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-30T19:00:00+00:00,3,83971;91545;166965,8.28,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T20:00:00+00:00,3,83971;91545;166965,6.77,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.23,3.0,-2.0,medium
2025-07-30T21:00:00+00:00,3,83971;91545;166965,6.26,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,3.0,Enoch,81.86,3.0,2.54,3.0,-2.0,medium
2025-07-30T22:00:00+00:00,3,83971;91545;166965,6.11,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,3.0,Enoch,81.86,3.0,3.0,3.0,-2.0,medium
2025-07-30T23:00:00+00:00,3,83971;91545;166965,6.14,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,3.0,Enoch,81.86,3.0,3.0,3.0,-2.0,medium
2025-07-31T00:00:00+00:00,3,83971;91545;166965,5.71,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-2.0,medium
2025-07-31T01:00:00+00:00,3,83971;91545;166965,6.01,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-2.0,medium
2025-07-31T02:00:00+00:00,3,83971;91545;166965,6.92,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-2.0,medium
2025-07-31T03:00:00+00:00,3,83971;91545;166965,7.47,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-2.0,medium
2025-07-31T04:00:00+00:00,3,83971;91545;166965,9.38,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.46,3.0,-2.0,medium
2025-07-31T05:00:00+00:00,3,83971;91545;166965,8.98,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.46,3.0,-2.0,medium
2025-07-31T06:00:00+00:00,3,83971;91545;166965,10.19,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T07:00:00+00:00,3,83971;91545;166965,11.16,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T08:00:00+00:00,3,83971;91545;166965,10.42,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T09:00:00+00:00,3,83971;91545;166965,10.27,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T10:00:00+00:00,3,83971;91545;166965,10.42,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T11:00:00+00:00,3,83971;91545;166965,11.14,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T12:00:00+00:00,3,83971;91545;166965,10.47,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T13:00:00+00:00,3,83971;91545;166965,10.14,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,0.0,high
2025-07-31T14:00:00+00:00,3,83971;91545;166965,9.99,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-31T15:00:00+00:00,3,83971;91545;166965,9.73,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,1.0,Enoch,81.86,2.0,1.69,2.0,-1.0,high
2025-07-31T16:00:00+00:00,3,83971;91545;166965,10.38,2,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,0.0,high
2025-07-31T17:00:00+00:00,3,83971;91545;166965,9.88,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-31T18:00:00+00:00,3,83971;91545;166965,9.84,1,53.597321666666666,-114.988457,Drayton Valley,41.95,2.0,Genesee,61.39,2.0,Enoch,81.86,2.0,2.0,2.0,-1.0,high
2025-07-31T19:00:00+00:00,3,83971;91545;166965,10.3,2,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-1.0,high
2025-07-31T20:00:00+00:00,3,83971;91545;166965,9.65,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-2.0,medium
2025-07-31T21:00:00+00:00,3,83971;91545;166965,9.87,1,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,2.0,Enoch,81.86,3.0,2.69,3.0,-2.0,medium
2025-07-31T22:00:00+00:00,3,83971;91545;166965,10.37,2,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,3.0,,,,3.0,3.0,-1.0,high
2025-07-31T23:00:00+00:00,3,83971;91545;166965,11.39,2,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,3.0,,,,3.0,3.0,-1.0,high
2025-08-01T00:00:00+00:00,3,83971;91545;166965,10.2,2,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,3.0,,,,3.0,3.0,-1.0,high
2025-08-01T01:00:00+00:00,3,83971;91545;166965,10.2,2,53.597321666666666,-114.988457,Drayton Valley,41.95,3.0,Genesee,61.39,3.0,Enoch,81.86,3.0,3.0,3.0,-1.0,high
